Serial ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v20250113_wearDn33iot_Rapid,0,27.299999,1,0,1.5884,-0.1619,-0.3356,0.032,-0.1788,-0.0101,0.9912,0.04,0.01,1,1,7.846,0,12.846,0,13,24.846,5,5.796,0,0,1,1.9948,1.5384,0.4564,0,1,3.3,0,0.029,0.7077
v20250113_wearDn33iot_Rapid,0,27.4,1,0,1.6141,-0.0969,-0.1332,-0.0032,-0.0717,-0.0419,0.9773,0.04,0.01,1,1,3.846,0,8.846,0,13,20.846,5,4.101,0,0,1,1.9948,1.554,0.4408,0,1,3.3,0,-0.1021,-0.503
v20250113_wearDn33iot_Rapid,0,27.5,1,0,1.6464,-0.1065,-0.2173,-0.0181,-0.165,-0.0006,1.0618,0.04,0.01,1,1,4.151,0,9.151,0,13,21.151,5,4.483,0,0,1,1.9948,1.5717,0.4231,0,1,3.3,0,0.2689,-1.0679
v20250113_wearDn33iot_Rapid,0,27.6,1,0,1.569,-0.179,-0.376,0.0043,-0.1254,-0.0105,1.0231,0.04,0.01,1,1,3.351,0,8.351,0,13,20.351,5,4.39,0,0,1,1.9948,1.5932,0.4016,0,1,3.3,0,0.4465,0.1519
v20250113_wearDn33iot_Rapid,0,27.700001,1,0,1.6141,-0.1832,-0.2983,0.0096,-0.0016,-0.0756,0.9802,0.04,0.01,1,1,-0.546,0,4.454,0,13,16.454,5,2.401,0,0,1,1.9948,1.5929,0.4019,0,1,3.3,0,-0.0162,0.663
v20250113_wearDn33iot_Rapid,0,27.799999,1,0,1.7116,-0.1214,-0.2322,-0.0032,-0.0042,-0.0811,0.9636,0.04,0.01,1,1,-2.461,0,2.539,0,13,14.539,5,1.197,0,0,1,1.9948,1.6136,0.3812,0,1,3.3,0,-0.3483,0.0277
v20250113_wearDn33iot_Rapid,0,27.9,1,0,1.8398,-0.0959,-0.2131,-0.0053,-0.021,-0.064,0.9854,0.04,0.01,1,1,-2.937,0,2.063,0,13,14.063,5,1.148,0,0,1,1.9948,1.6505,0.3444,0,1,3.3,0,-0.3734,-0.5819
v20250113_wearDn33iot_Rapid,0,28,1,0,1.6004,-0.0735,-0.2035,-0.0298,0.0188,-0.0717,0.9633,0.04,0.01,1,1,-4.362,0,0.638,0,13,12.638,5,0.853,0,0,1,1.9948,1.6495,0.3453,0,1,3.3,0,-0.3466,-0.8474
v20250113_wearDn33iot_Rapid,0,28.1,1,0,1.677,-0.0479,-0.1683,-0.0703,0.0491,-0.0815,0.9487,0.04,0.01,1,1,-6.016,0,-1.016,0,13,10.984,5,0.375,0,0,1,1.9948,1.6469,0.3479,0,1,3.3,0,-0.4569,-1.0175
v20250113_wearDn33iot_Rapid,0,28.201,1,0,1.6762,-0.0415,-0.1385,-0.0543,0.0601,-0.0989,0.9855,0.04,0.01,1,1,-7.115,0,-2.115,0,13,9.885,5,-0.28,0,0,1,1.9948,1.6566,0.3382,0,1,3.3,0,-0.2194,-1.1924
v20250113_wearDn33iot_Rapid,0,28.281,1,0,1.6826,-0.0128,-0.0394,-0.0149,0.0815,-0.0964,0.9493,0.04,0.01,1,1,-8.381,0,-3.381,0,13,8.619,5,-0.643,0,0,1,1.9948,1.6598,0.335,0,1,3.3,0,-0.184,-1.7528
v20250113_wearDn33iot_Rapid,0,28.391001,1,0,1.6351,-0.0011,0.017,-0.0096,0.064,-0.1056,1.0106,0.04,0.01,1,1,-8.36,0,-3.36,0,13,8.64,5,-0.909,0,0,1,1.9948,1.653,0.3418,0,1,3.3,0,0.074,-2.1398
v20250113_wearDn33iot_Rapid,0,28.490999,1,0,1.9848,0.017,-0.0064,-0.0117,0.0969,-0.1237,1.0251,0.04,0.01,1,1,-9.251,0,-4.251,0,13,7.749,5,-1.511,0,0,1,1.9948,1.6971,0.2977,0,1,3.3,0,0.4575,-1.9563
v20250113_wearDn33iot_Rapid,0,28.591,1,0,1.9397,0.0117,0.016,-0.0064,0.0502,-0.0846,0.9934,0.04,0.01,1,1,-8.423,0,-3.423,0,13,8.577,5,-0.784,0,0,1,1.9948,1.752,0.2428,0,1,3.3,0,0.3459,-1.5941
v20250113_wearDn33iot_Rapid,0,28.691,1,0,1.9462,-0.0128,0.0032,0.0138,0.0605,-0.0853,0.9683,0.04,0.01,1,1,-8.342,0,-3.342,0,13,8.658,5,-0.504,0,0,1,1.9948,1.7968,0.198,0,1,3.3,0,0.0117,-1.2098
v20250113_wearDn33iot_Rapid,0,28.791,1,0,1.9397,0.0043,0.0309,0.0021,0.1024,-0.1012,0.9846,0.04,0.01,1,1,-9.484,0,-4.484,0,13,7.516,5,-0.779,0,0,1,1.9948,1.8331,0.1618,0,1,3.3,0,-0.0587,-0.8231
v20250113_wearDn33iot_Rapid,0,28.891001,1,0,1.9421,-0.0021,0.0277,0.0021,0.0608,-0.1144,1.0156,0.04,0.01,1,1,-8.785,0,-3.785,0,13,8.215,5,-1.202,0,0,1,1.9948,1.8598,0.135,0,1,3.3,0,0.1517,-0.5127
v20250113_wearDn33iot_Rapid,0,28.990999,1,0,1.8712,0.0011,0.0117,-0.0096,0.0397,-0.1006,0.9979,0.04,0.01,1,1,-7.843,0,-2.843,0,13,9.157,5,-1.075,0,0,1,1.9948,1.8744,0.1204,0,1,3.3,0,0.1669,-0.4013
v20250113_wearDn33iot_Rapid,0,29.091,1,0,1.6311,-0.016,0.0181,-0.0064,0.0917,-0.0955,0.9764,0.04,0.01,1,1,-8.921,0,-3.921,0,13,8.079,5,-0.922,0,0,1,1.9948,1.8275,0.1674,0,1,3.3,0,-0.021,-0.2629
v20250113_wearDn33iot_Rapid,0,29.191,1,0,1.6375,0,-0.0053,-0.0064,0.0957,-0.1051,1.002,0.04,0.01,1,1,-9.512,0,-4.512,0,13,7.488,5,-1.046,0,0,1,1.9948,1.7858,0.209,0,1,3.3,0,0.0107,-0.2251
v20250113_wearDn33iot_Rapid,0,29.291,1,0,1.6214,-0.0021,0.016,-0.0117,0.1117,-0.1238,1.0148,0.04,0.01,1,1,-10.218,0,-5.218,0,13,6.782,5,-1.598,0,0,1,1.9948,1.7495,0.2453,0,1,3.3,0,0.1945,-0.1614
v20250113_wearDn33iot_Rapid,0,29.391001,1,0,1.5666,0.0149,0.0288,0,0.0375,-0.0864,0.9768,0.04,0.01,1,1,-8.491,0,-3.491,0,13,8.509,5,-0.901,0,0,1,1.9948,1.7138,0.281,0,1,3.3,0,0.0144,-0.0001
v20250113_wearDn33iot_Rapid,0,29.490999,1,0,1.7479,0.0224,0.0309,0,0.0861,-0.0937,0.9971,0.04,0.01,1,1,-9.006,0,-4.006,0,13,7.994,5,-0.714,0,0,1,1.9948,1.7155,0.2793,0,1,3.3,0,-0.073,0.121
v20250113_wearDn33iot_Rapid,0,29.591,1,0,1.7995,0.0032,-0.0043,0.0032,0.0684,-0.1151,1.03,0.04,0.01,1,1,-8.687,0,-3.687,0,13,8.313,5,-1.131,0,0,1,1.9948,1.7314,0.2634,0,1,3.3,0,0.1828,-0.0055
v20250113_wearDn33iot_Rapid,0,29.691,1,0,1.7882,-0.0032,-0.0032,0.0011,0.0487,-0.0715,0.9724,0.04,0.01,1,1,-8.052,0,-3.052,0,13,8.948,5,-0.236,0,0,1,1.9948,1.7455,0.2493,0,1,3.3,0,-0.0064,-0.1593
v20250113_wearDn33iot_Rapid,0,29.791,1,0,1.8019,0.0043,0.0138,0.0128,0.0803,-0.0837,0.9891,0.04,0.01,1,1,-8.62,0,-3.62,0,13,8.38,5,-0.101,0,0,1,1.9948,1.7601,0.2347,0,1,3.3,0,-0.1662,-0.0963
v20250113_wearDn33iot_Rapid,0,29.891001,1,0,1.7592,-0.0202,-0.0032,0.0064,0.0996,-0.0994,1.028,0.04,0.01,1,1,-9.356,0,-4.356,0,13,7.644,5,-0.379,0,0,1,1.9948,1.7636,0.2312,0,1,3.3,0,0.1151,-0.0123
v20250113_wearDn33iot_Rapid,0,29.990999,1,0,1.8059,-0.0107,-0.0043,0.0128,0.0176,-0.0807,0.9902,0.04,0.01,1,1,-7.435,0,-2.435,0,13,9.565,5,-0.08,0,0,1,1.9948,1.77,0.2248,0,1,3.3,0,0.0693,0.0031
v20250113_wearDn33iot_Rapid,0,30.091,1,0,1.7866,-0.0234,-0.0043,-0.0043,0.0541,-0.0681,0.9735,0.04,0.01,1,1,-7.549,0,-2.549,0,13,9.451,5,0.406,0,0,1,1.9948,1.7749,0.22,0,1,3.3,0,-0.1881,0.0289
v20250113_wearDn33iot_Rapid,0,30.191,1,0,1.7906,-0.0341,-0.0075,-0.0107,0.0916,-0.0822,0.9952,0.04,0.01,1,1,-8.655,0,-3.655,0,13,8.345,5,0.289,0,0,1,1.9948,1.7781,0.2167,0,1,3.3,0,-0.1439,0.1275
v20250113_wearDn33iot_Rapid,0,30.291,1,0,1.7955,-0.0341,-0.049,0.0075,0.0497,-0.1068,1.0237,0.04,0.01,1,1,-7.958,0,-2.958,0,13,9.042,5,-0.401,0,0,1,1.9948,1.7828,0.212,0,1,3.3,0,0.119,0.3001
v20250113_wearDn33iot_Rapid,0,30.391001,1,0,1.8084,-0.0352,-0.0075,0.016,0.0437,-0.0931,0.9878,0.04,0.01,1,1,-7.47,0,-2.47,0,13,9.53,5,-0.462,0,0,1,1.9948,1.79,0.2049,0,1,3.3,0,0.0704,0.2774
v20250113_wearDn33iot_Rapid,0,30.490999,1,0,1.8051,-0.032,-0.0064,0.0032,0.0923,-0.1045,0.9871,0.04,0.01,1,1,-8.639,0,-3.639,0,13,8.361,5,-0.825,0,0,1,1.9948,1.7958,0.199,0,1,3.3,0,-0.0637,0.1137
v20250113_wearDn33iot_Rapid,0,30.591,1,0,1.9703,-0.032,0,-0.0107,0.1021,-0.1171,1.0009,0.04,0.01,1,1,-9.472,0,-4.472,0,13,7.528,5,-1.327,0,0,1,1.9948,1.8141,0.1807,0,1,3.3,0,0.0203,0.0405
v20250113_wearDn33iot_Rapid,0,30.691,1,0,2.001,-0.016,0.0053,0,0.1041,-0.1237,1.0092,0.04,0.01,1,1,-9.924,0,-4.924,0,13,7.076,5,-1.74,0,0,1,1.9948,1.8568,0.138,0,1,3.3,0,0.1307,-0.0882
v20250113_wearDn33iot_Rapid,0,30.791,1,0,1.9881,-0.032,0.0085,0.0096,0.0707,-0.1276,1.0249,0.04,0.01,1,1,-9.164,0,-4.164,0,13,7.836,5,-2.007,0,0,1,1.9948,1.8892,0.1056,0,1,3.3,0,0.2511,-0.0747
v20250113_wearDn33iot_Rapid,0,30.891001,1,0,2.009,-0.0277,-0.0245,-0.0192,0.0875,-0.1321,1.0159,0.04,0.01,1,1,-9.27,0,-4.27,0,13,7.73,5,-2.301,0,0,1,1.9948,1.9153,0.0795,0,1,3.3,0,0.2489,0.0355
v20250113_wearDn33iot_Rapid,0,30.990999,1,0,1.9961,-0.0415,-0.0096,0.0117,0.0735,-0.136,1.0316,0.04,0.01,1,1,-8.887,0,-3.887,0,13,8.113,5,-2.502,0,0,1,1.9948,1.9366,0.0583,0,1,3.3,0,0.2686,0.0963
v20250113_wearDn33iot_Rapid,0,31.091,1,0,2.0074,-0.0277,-0.0064,0.0075,0.0406,-0.1132,0.9852,0.04,0.01,0,1,-7.824,0,-2.824,0,13,9.176,5,-2.114,0,0,1,1.9948,1.9556,0.0392,0.027,1,3.3,0,0.0124,0.032
v20250113_wearDn33iot_Rapid,0,31.191,1,0,1.9913,-0.0245,-0.0107,0.0096,0.045,-0.1178,0.9956,0.04,0.01,0,1,-7.392,0,-2.392,0,13,9.608,5,-2.016,0,0,1,1.9948,1.9675,0.0273,0.422,1,3.3,0,-0.188,-0.0486
v20250113_wearDn33iot_Rapid,0,31.291,1,0,2.001,-0.0053,-0.0117,0.0138,0.0538,-0.1079,1.0275,0.04,0.01,0,1,-7.377,0,-2.377,0,13,9.623,5,-1.578,0,0,1,1.9948,1.9782,0.0166,0.781,1,3.3,0,-0.0039,-0.1141
v20250113_wearDn33iot_Rapid,0,31.391001,1,0,2.0203,-0.0085,0.0011,0.0128,0.046,-0.1024,0.9711,0.04,0.01,0,1,-7.218,0,-2.218,0,13,9.782,5,-1.367,0,0,1,1.9949,1.9885,0.0064,1,0,3.3,0,-0.1687,-0.1732
v20250113_wearDn33iot_Rapid,0,31.490999,1,0,1.9921,-0.0085,-0.0096,0.0043,0.0497,-0.1063,0.9669,0.04,0.01,0,1,-7.25,0,-2.25,0,13,9.75,5,-1.388,0,0,1,1.995,1.9946,0.0004,1,0,3.3,0,-0.3998,-0.1805
v20250113_wearDn33iot_Rapid,0,31.593,1,0,1.9889,-0.0011,-0.0021,-0.0075,0.0409,-0.1027,0.988,0.04,0.01,0,0,-6.97,0,-1.97,0,13,10.03,5,-1.22,0,0,0,1.9951,1.9995,-0.0044,1,0,3.3,0,-0.2986,-0.1956
tone stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v20250113_wearDn33iot_Rapid,0,31.693001,1,0,1.7681,0.0181,0.0298,0.0053,0.0573,-0.1138,0.9543,0.04,0.01,0,0,-7.359,0,-2.359,0,13,9.641,5,-1.575,0,0,0,1.9946,1.9574,0.0373,0.09,1,3.3,0,-0.3295,-0.0373
v20250113_wearDn33iot_Rapid,0,31.792999,1,0,1.7793,0.0107,0.0288,-0.0096,0.062,-0.1161,1.002,0.04,0.01,1,0,-7.611,0,-2.611,0,13,9.389,5,-1.658,0,0,0,1.9946,1.9127,0.082,0,1,3.3,0,-0.137,0.0937
v20250113_wearDn33iot_Rapid,0,31.893,1,0,1.7479,0.0277,0.0245,-0.0128,0.0648,-0.1135,1.0073,0.04,0.01,1,0,-7.808,0,-2.808,0,13,9.192,5,-1.606,0,0,0,1.9946,1.8735,0.1211,0,1,3.3,0,0.1472,0.1421
v20250113_wearDn33iot_Rapid,0,31.993,1,0,1.6585,0.016,0.0266,0.0107,0.0646,-0.1108,1.0023,0.04,0.01,1,0,-7.907,0,-2.907,0,13,9.093,5,-1.518,0,0,0,1.9946,1.8369,0.1578,0,1,3.3,0,0.1842,0.1349
v20250113_wearDn33iot_Rapid,0,32.092999,1,0,1.6319,0,-0.0064,-0.0011,0.058,-0.1088,1.0021,0.04,0.01,1,0,-7.768,0,-2.768,0,13,9.232,5,-1.414,0,0,0,1.9946,1.7933,0.2013,0,1,3.3,0,0.1667,-0.0557
v20250113_wearDn33iot_Rapid,0,32.181,1,0,1.648,0,0.0032,-0.0043,0.0662,-0.1051,1.0009,0.04,0.01,1,0,-7.93,0,-2.93,0,13,9.07,5,-1.26,0,0,0,1.9946,1.7626,0.2321,0,1,3.3,0,0.1182,-0.1938
v20250113_wearDn33iot_Rapid,0,32.291,1,0,1.6262,-0.0075,0.0021,0.0021,0.0583,-0.109,0.999,0.04,0.01,1,0,-7.788,0,-2.788,0,13,9.212,5,-1.298,0,0,0,1.9946,1.7299,0.2647,0,1,3.3,0,0.0801,-0.1963
v20250113_wearDn33iot_Rapid,0,32.390999,1,0,1.6198,-0.0053,-0.0138,-0.0075,0.0609,-0.1106,0.9993,0.04,0.01,1,0,-7.787,0,-2.787,0,13,9.213,5,-1.361,0,0,0,1.9946,1.7063,0.2884,0,1,3.3,0,0.0419,-0.1152
v20250113_wearDn33iot_Rapid,0,32.491001,1,0,1.5964,-0.0266,0,0.0075,0.0757,-0.1136,0.9943,0.04,0.01,1,0,-8.22,0,-3.22,0,13,8.78,5,-1.499,0,0,0,1.9946,1.6843,0.3103,0,1,3.3,0,0.0114,0.0151
v20250113_wearDn33iot_Rapid,0,32.591,1,0,1.4594,0.0064,0.0107,-0.0128,0.0585,-0.1066,1.0046,0.04,0.01,1,0,-7.92,0,-2.92,0,13,9.08,5,-1.326,0,0,0,1.9946,1.6465,0.3481,0,1,3.3,0,0.0238,0.0382
v20250113_wearDn33iot_Rapid,0,32.692001,1,0,1.4393,-0.0064,-0.0128,0.0043,0.0575,-0.1077,1.0033,0.04,0.01,1,0,-7.74,0,-2.74,0,13,9.26,5,-1.275,0,0,0,1.9946,1.6004,0.3942,0,1,3.3,0,0.0508,-0.0078
v20250113_wearDn33iot_Rapid,0,32.792,1,0,1.432,-0.0075,0.0053,-0.0043,0.0674,-0.1113,0.9943,0.04,0.01,1,0,-7.947,0,-2.947,0,13,9.053,5,-1.384,0,0,0,1.9946,1.5627,0.432,0,1,3.3,0,-0.0047,-0.0497
v20250113_wearDn33iot_Rapid,0,32.891998,1,0,1.4473,-0.0032,0.0138,-0.0053,0.0618,-0.1028,1.0052,0.04,0.01,1,0,-7.866,0,-2.866,0,13,9.134,5,-1.156,0,0,0,1.9946,1.5368,0.4578,0,1,3.3,0,0.0106,-0.0466
v20250113_wearDn33iot_Rapid,0,32.992001,1,0,1.4489,-0.0096,-0.0053,-0.0032,0.0663,-0.1086,0.9968,0.04,0.01,1,0,-7.968,0,-2.968,0,13,9.032,5,-1.234,0,0,0,1.9946,1.5156,0.479,0,1,3.3,0,0.0022,-0.038
v20250113_wearDn33iot_Rapid,0,33.091999,1,0,1.4626,-0.0128,0.0032,0.0096,0.0674,-0.1096,0.9951,0.04,0.01,1,0,-8.051,0,-3.051,0,13,8.949,5,-1.307,0,0,0,1.9946,1.5039,0.4907,0,1,3.3,0,-0.0344,-0.0208
v20250113_wearDn33iot_Rapid,0,33.192001,1,0,1.486,-0.0202,0.0043,0.0032,0.0603,-0.1083,1.0022,0.04,0.01,1,0,-7.873,0,-2.873,0,13,9.127,5,-1.283,0,0,0,1.9946,1.4968,0.4979,0,1,3.3,0,-0.0095,0.0344
ir tone played,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v20250113_wearDn33iot_Rapid,0,33.292,1,0,1.4739,-0.0107,0.0011,0.0053,0.0566,-0.1105,1.0048,0.04,0.01,1,1,-7.669,0,-2.669,0,13,9.331,5,-1.324,0,0,1,1.9946,1.4916,0.503,0,1,3.3,0,0.0339,0.0091
v20250113_wearDn33iot_Rapid,0,33.391998,1,0,1.4731,-0.0043,0.0043,0.0107,0.0762,-0.1145,1.0006,0.04,0.01,1,1,-8.133,0,-3.133,0,13,8.867,5,-1.473,0,0,1,1.9946,1.488,0.5066,0,1,3.3,0,0.0366,-0.025
v20250113_wearDn33iot_Rapid,0,33.492001,1,0,1.4763,-0.0032,0.0032,-0.0043,0.0328,-0.1025,1.0144,0.04,0.01,1,1,-7.102,0,-2.102,0,13,9.898,5,-1.162,0,0,1,1.9946,1.4849,0.5097,0,1,3.3,0,0.0782,-0.0623
v20250113_wearDn33iot_Rapid,0,33.591999,1,0,1.5223,-0.0032,-0.0117,-0.0043,0.09,-0.1249,1.0027,0.04,0.01,1,1,-8.229,0,-3.229,0,13,8.771,5,-1.679,0,0,1,1.9946,1.4856,0.509,0,1,3.3,0,0.0835,-0.0494
v20250113_wearDn33iot_Rapid,0,33.692001,1,0,1.4812,-0.0053,-0.0138,-0.0011,0.0607,-0.1184,1.0131,0.04,0.01,1,1,-7.944,0,-2.944,0,13,9.056,5,-1.722,0,0,1,1.9946,1.4839,0.5107,0,1,3.3,0,0.0882,-0.0032
v20250113_wearDn33iot_Rapid,0,33.792,1,0,1.4997,-0.0021,0.0096,0.0021,0.0913,-0.1255,1.0209,0.04,0.01,1,1,-8.644,0,-3.644,0,13,8.356,5,-1.915,0,0,1,1.9946,1.4836,0.5111,0,1,3.3,0,0.1627,-0.0105
v20250113_wearDn33iot_Rapid,0,33.891998,1,0,1.4844,-0.0032,0.0043,-0.0117,0.0623,-0.098,0.9771,0.04,0.01,1,1,-8.263,0,-3.263,0,13,8.737,5,-1.36,0,0,1,1.9946,1.4834,0.5112,0,1,3.3,0,-0.0691,-0.0094
v20250113_wearDn33iot_Rapid,0,33.992001,1,0,1.49,-0.0043,-0.0021,0.0032,0.0426,-0.09,0.9716,0.04,0.01,1,1,-7.49,0,-2.49,0,13,9.51,5,-0.854,0,0,1,1.9946,1.4853,0.5094,0,1,3.3,0,-0.3325,-0.0355
v20250113_wearDn33iot_Rapid,0,34.091999,1,0,1.4908,0.0011,0.0096,0.0021,0.0266,-0.0919,0.9836,0.04,0.01,1,1,-6.604,0,-1.604,0,13,10.396,5,-0.621,0,0,1,1.9946,1.4854,0.5093,0,1,3.3,0,-0.3126,-0.0405
v20250113_wearDn33iot_Rapid,0,34.192001,1,0,1.5005,-0.0149,0.0064,-0.0107,0.0946,-0.1113,1.0001,0.04,0.01,1,1,-8.102,0,-3.102,0,13,8.898,5,-1.019,0,0,1,1.9946,1.4857,0.5089,0,1,3.3,0,-0.1111,0.0317
v20250113_wearDn33iot_Rapid,0,34.292,1,0,1.4457,0.0085,-0.0043,0.0128,0.0334,-0.1144,1.0089,0.04,0.01,1,1,-7.089,0,-2.089,0,13,9.911,5,-1.279,0,0,1,1.9946,1.4852,0.5094,0,1,3.3,0,0.0752,0.0595
v20250113_wearDn33iot_Rapid,0,34.391998,1,0,1.4715,-0.0107,-0.0064,-0.0085,0.0742,-0.1194,1.0289,0.04,0.01,1,1,-7.699,0,-2.699,0,13,9.301,5,-1.489,0,0,1,1.9946,1.4817,0.513,0,1,3.3,0,0.2532,0.0429
v20250113_wearDn33iot_Rapid,0,34.492001,1,0,1.4505,-0.0107,0.0021,-0.0075,0.0597,-0.0959,0.9822,0.04,0.01,1,1,-7.682,0,-2.682,0,13,9.318,5,-1.065,0,0,1,1.9946,1.4771,0.5176,0,1,3.3,0,0.0915,0.02
v20250113_wearDn33iot_Rapid,0,34.591999,1,0,1.4892,0,-0.0075,0.0075,0.0414,-0.093,1.0234,0.04,0.01,1,1,-7.082,0,-2.082,0,13,9.918,5,-0.651,0,0,1,1.9946,1.4749,0.5198,0,1,3.3,0,0.0614,-0.0114
v20250113_wearDn33iot_Rapid,0,34.692001,1,0,1.6697,-0.0107,-0.0128,0.0096,0.0713,-0.1222,1.0236,0.04,0.01,1,1,-7.617,0,-2.617,0,13,9.383,5,-1.263,0,0,1,1.9946,1.5031,0.4916,0,1,3.3,0,0.2282,0.0181
v20250113_wearDn33iot_Rapid,0,34.792,1,0,1.7793,-0.0128,0.0011,-0.0011,0.0669,-0.0956,0.9753,0.04,0.01,1,1,-7.861,0,-2.861,0,13,9.139,5,-0.958,0,0,1,1.9946,1.5579,0.4368,0,1,3.3,0,-0.048,0.0191
v20250113_wearDn33iot_Rapid,0,34.891998,1,0,1.8237,0,0.0096,0.0075,0.0424,-0.0947,0.9696,0.04,0.01,1,1,-7.26,0,-2.26,0,13,9.74,5,-0.791,0,0,1,1.9946,1.618,0.3766,0,1,3.3,0,-0.3111,-0.0118
v20250113_wearDn33iot_Rapid,0,34.992001,1,0,1.8221,0.0021,0.0021,0.0085,0.0452,-0.1141,1.0229,0.04,0.01,1,1,-6.964,0,-1.964,0,13,10.036,5,-1.108,0,0,1,1.9946,1.6676,0.3271,0,1,3.3,0,-0.0819,-0.0343
v20250113_wearDn33iot_Rapid,0,35.091999,1,0,1.8897,-0.0075,0.0266,0.0011,0.0879,-0.1138,0.9784,0.04,0.01,1,1,-8.129,0,-3.129,0,13,8.871,5,-1.404,0,0,1,1.9946,1.7121,0.2825,0,1,3.3,0,-0.0289,0.0494
v20250113_wearDn33iot_Rapid,0,35.192001,1,0,1.9099,0.0117,0.0096,-0.0032,0.0386,-0.0864,0.9865,0.04,0.01,1,1,-7.26,0,-2.26,0,13,9.74,5,-0.723,0,0,1,1.9946,1.7551,0.2395,0,1,3.3,0,-0.1608,0.0687
v20250113_wearDn33iot_Rapid,0,35.292,1,0,1.9155,0.0032,-0.0053,0.0011,0.0494,-0.1108,1.0211,0.04,0.01,1,1,-7.084,0,-2.084,0,13,9.916,5,-0.984,0,0,1,1.9946,1.79,0.2047,0,1,3.3,0,0.0663,-0.0345
v20250113_wearDn33iot_Rapid,0,35.391998,1,0,1.9115,-0.0011,0.017,0.0011,0.0646,-0.0889,0.9867,0.04,0.01,1,1,-7.487,0,-2.487,0,13,9.513,5,-0.582,0,0,1,1.9946,1.8162,0.1785,0,1,3.3,0,0.0367,-0.0229
v20250113_wearDn33iot_Rapid,0,35.492001,1,0,1.9179,-0.0181,0.0021,0.0096,0.0277,-0.082,0.9802,0.04,0.01,1,1,-6.612,0,-1.612,0,13,10.388,5,-0.193,0,0,1,1.9946,1.8378,0.1568,0,1,3.3,0,-0.1323,0.0324
