Serial ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v20250113_wearDn33iot_Rapid,0,35.591999,1,0,1.9196,-0.017,-0.0224,0.0053,0.0665,-0.1238,1.0264,0.04,0.01,1,1,-7.223,0,-2.223,0,13,9.777,5,-1.062,0,0,1,1.9946,1.8566,0.1381,0,1,3.3,0,0.0864,0.0997
v20250113_wearDn33iot_Rapid,0,35.692001,1,0,1.9413,-0.016,-0.0032,-0.0085,0.0908,-0.1228,1.0083,0.04,0.01,1,1,-8.26,0,-3.26,0,13,8.74,5,-1.537,0,0,1,1.9946,1.8744,0.1202,0,1,3.3,0,0.2316,0.0752
v20250113_wearDn33iot_Rapid,0,35.792,1,0,1.9357,-0.0043,-0.0032,0.0011,0.0336,-0.0922,0.9706,0.04,0.01,1,1,-7.187,0,-2.187,0,13,9.813,5,-1.003,0,0,1,1.9946,1.8879,0.1067,0,1,3.3,0,-0.0688,-0.047
v20250113_wearDn33iot_Rapid,0,35.891998,1,0,1.9333,-0.0043,-0.0128,-0.0053,0.0699,-0.1212,1.0344,0.04,0.01,1,1,-7.593,0,-2.593,0,13,9.407,5,-1.373,0,0,1,1.9946,1.8986,0.096,0,1,3.3,0,0.0861,-0.0702
v20250113_wearDn33iot_Rapid,0,35.992001,1,0,1.9316,0.0138,-0.0021,-0.0032,0.0734,-0.1267,1.0222,0.04,0.01,1,1,-7.916,0,-2.916,0,13,9.084,5,-1.754,0,0,1,1.9946,1.9062,0.0885,0,1,3.3,0,0.2873,-0.0364
v20250113_wearDn33iot_Rapid,0,36.091999,1,0,1.9325,-0.0032,0.0138,-0.0075,0.054,-0.0823,0.9795,0.04,0.01,1,1,-7.602,0,-2.602,0,13,9.398,5,-0.794,0,0,1,1.9946,1.9132,0.0815,0,1,3.3,0,-0.0113,-0.0174
v20250113_wearDn33iot_Rapid,0,36.192001,1,0,1.9381,-0.017,-0.0202,-0.0096,0.0328,-0.0992,1.0117,0.04,0.01,1,1,-6.784,0,-1.784,0,13,10.216,5,-0.715,0,0,1,1.9946,1.9209,0.0738,0,1,3.3,0,-0.0714,0.065
v20250113_wearDn33iot_Rapid,0,36.292,1,0,1.9486,0,-0.0192,0.0085,0.048,-0.1073,1.0205,0.04,0.01,1,1,-6.787,0,-1.787,0,13,10.213,5,-0.878,0,0,1,1.9946,1.9282,0.0664,0,1,3.3,0,0.0848,0.0807
v20250113_wearDn33iot_Rapid,0,36.391998,1,0,1.9494,-0.0149,-0.0043,0.0021,0.0731,-0.1003,0.986,0.04,0.01,1,1,-7.573,0,-2.573,0,13,9.427,5,-0.864,0,0,1,1.9946,1.9343,0.0603,0,1,3.3,0,-0.0392,0.0203
v20250113_wearDn33iot_Rapid,0,36.492001,1,0,1.9397,-0.0075,-0.0107,-0.0053,0.0331,-0.0988,1.001,0.04,0.01,1,1,-6.782,0,-1.782,0,13,10.218,5,-0.765,0,0,1,1.9946,1.9401,0.0545,0,1,3.3,0,-0.1124,-0.0246
v20250113_wearDn33iot_Rapid,0,36.591999,1,0,1.9502,-0.0096,-0.0149,0.0043,0.0472,-0.1057,1.0149,0.04,0.01,1,1,-6.768,0,-1.768,0,13,10.232,5,-0.875,0,0,1,1.9946,1.9425,0.0521,0,1,3.3,0,0.0126,-0.0192
v20250113_wearDn33iot_Rapid,0,36.692001,1,0,1.976,-0.0053,0,0,0.0924,-0.1102,1.0023,0.04,0.01,1,1,-8.078,0,-3.078,0,13,8.922,5,-1.096,0,0,1,1.9946,1.9505,0.0441,0,1,3.3,0,0.0424,-0.0694
v20250113_wearDn33iot_Rapid,0,36.792,1,0,1.9518,-0.0256,0.0053,0.0064,0.0977,-0.104,0.9891,0.04,0.01,1,1,-8.933,0,-3.933,0,13,8.067,5,-1.07,0,0,1,1.9946,1.9523,0.0424,0,1,3.3,0,-0.0523,-0.0056
v20250113_wearDn33iot_Rapid,0,36.891998,1,0,1.9502,0.0011,0.0011,0.0053,0.0154,-0.0822,0.988,0.04,0.01,1,1,-6.963,0,-1.963,0,13,10.037,5,-0.416,0,0,1,1.9946,1.9522,0.0424,0,1,3.3,0,-0.1572,-0.02
v20250113_wearDn33iot_Rapid,0,36.992001,1,0,1.9792,-0.016,-0.0107,-0.0021,0.0681,-0.1189,1.026,0.04,0.01,1,1,-7.428,0,-2.428,0,13,9.572,5,-1.033,0,0,1,1.9946,1.9546,0.0401,0,1,3.3,0,0.0438,-0.0312
v20250113_wearDn33iot_Rapid,0,37.091999,1,0,1.9349,-0.0096,0.0032,0.0107,0.0782,-0.1268,1.0271,0.04,0.01,1,1,-7.944,0,-2.944,0,13,9.056,5,-1.565,0,0,1,1.9946,1.9538,0.0408,0,1,3.3,0,0.2591,0.009
v20250113_wearDn33iot_Rapid,0,37.192001,1,0,1.9494,-0.0064,0.0181,-0.0181,0.0713,-0.0983,0.9825,0.04,0.01,1,1,-8.105,0,-3.105,0,13,8.895,5,-1.158,0,0,1,1.9946,1.9541,0.0406,0,1,3.3,0,0.0279,0.0494
v20250113_wearDn33iot_Rapid,0,37.292,1,0,1.6891,-0.0064,-0.0096,0.0149,0.0254,-0.0985,0.9973,0.04,0.01,1,1,-6.823,0,-1.823,0,13,10.177,5,-0.915,0,0,1,1.9946,1.9248,0.0698,0,1,3.3,0,-0.1306,0.0698
v20250113_wearDn33iot_Rapid,0,37.391998,1,0,1.6697,0.0053,-0.0011,-0.0053,0.0413,-0.1102,1.0121,0.04,0.01,1,1,-6.61,0,-1.61,0,13,10.39,5,-1.084,0,0,1,1.9946,1.8703,0.1243,0,1,3.3,0,-0.0229,-0.0363
v20250113_wearDn33iot_Rapid,0,37.492001,1,0,1.6834,0.0043,0.0064,-0.0138,0.084,-0.1134,0.9993,0.04,0.01,1,1,-7.751,0,-2.751,0,13,9.249,5,-1.301,0,0,1,1.9946,1.8264,0.1682,0,1,3.3,0,0.0042,-0.041
v20250113_wearDn33iot_Rapid,0,37.591999,1,0,1.673,0.0224,0.0043,-0.0117,0.0667,-0.089,0.9933,0.04,0.01,1,1,-7.848,0,-2.848,0,13,9.152,5,-0.717,0,0,1,1.9946,1.7913,0.2034,0,1,3.3,0,-0.0709,0.0326
v20250113_wearDn33iot_Rapid,0,37.692001,1,0,1.6818,0.0011,0.0043,0.0096,0.0337,-0.1007,1.0187,0.04,0.01,1,1,-6.906,0,-1.906,0,13,10.094,5,-0.691,0,0,1,1.9946,1.7625,0.2321,0,1,3.3,0,0.0184,0.0082
v20250113_wearDn33iot_Rapid,0,37.792,1,0,1.6722,-0.0011,0.0128,-0.016,0.0696,-0.0826,0.9922,0.04,0.01,1,1,-7.502,0,-2.502,0,13,9.498,5,-0.227,0,0,1,1.9946,1.7411,0.2535,0,1,3.3,0,-0.0101,-0.0067
v20250113_wearDn33iot_Rapid,0,37.891998,1,0,1.6456,0.0202,0.0383,-0.0011,0.0406,-0.0847,0.963,0.04,0.01,1,1,-6.99,0,-1.99,0,13,10.01,5,-0.123,0,0,1,1.9946,1.7212,0.2735,0,1,3.3,0,-0.2773,0.1578
v20250113_wearDn33iot_Rapid,0,37.992001,1,0,1.6359,0.0288,0.0703,-0.033,0.0514,-0.1047,1.0438,0.04,0.01,1,1,-6.928,0,-1.928,0,13,10.072,5,-0.428,0,0,1,1.9946,1.7043,0.2903,0,1,3.3,0,0.0378,0.4577
v20250113_wearDn33iot_Rapid,0,38.091999,1,0,1.6665,-0.033,-0.0405,-0.0096,0.0227,-0.0638,0.9945,0.04,0.01,1,1,-6.142,0,-1.142,0,13,10.858,5,0.458,0,0,1,1.9946,1.6932,0.3015,0,1,3.3,0,0.1195,0.4582
v20250113_wearDn33iot_Rapid,0,38.192001,1,0,1.6794,-0.0415,-0.0639,0.0021,0.0096,-0.0739,1.0029,0.04,0.01,1,1,-5.356,0,-0.356,0,13,11.644,5,0.633,0,0,1,1.9946,1.6871,0.3076,0,1,3.3,0,-0.0296,0.3953
v20250113_wearDn33iot_Rapid,0,38.292,1,0,1.6609,-0.0373,-0.0426,0.0107,0.0918,-0.1138,0.9882,0.04,0.01,1,1,-7.361,0,-2.361,0,13,9.639,5,-0.475,0,0,1,1.9946,1.6836,0.3111,0,1,3.3,0,-0.0382,0.3143
v20250113_wearDn33iot_Rapid,0,38.391998,1,0,1.9736,0.0202,0.0256,-0.0192,0.0199,-0.0959,0.9885,0.04,0.01,1,1,-6.275,0,-1.275,0,13,10.725,5,-0.514,0,0,1,1.9946,1.7043,0.2904,0,1,3.3,0,-0.1183,0.0407
v20250113_wearDn33iot_Rapid,0,38.492001,1,0,1.9832,0.033,0.0138,-0.0586,0.038,-0.0933,1.0405,0.04,0.01,1,1,-6.198,0,-1.198,0,13,10.802,5,-0.318,0,0,1,1.9946,1.7661,0.2286,0,1,3.3,0,0.1593,0.0674
v20250113_wearDn33iot_Rapid,0,38.591999,1,0,1.9534,0.0053,-0.0341,-0.0011,0.0748,-0.0986,0.9915,0.04,0.01,1,1,-7.291,0,-2.291,0,13,9.709,5,-0.506,0,0,1,1.9946,1.8123,0.1824,0,1,3.3,0,0.1287,-0.0353
v20250113_wearDn33iot_Rapid,0,38.692001,1,0,1.9518,0.0352,0.0469,-0.032,0.0723,-0.0822,0.9652,0.04,0.01,1,1,-7.826,0,-2.826,0,13,9.174,5,-0.181,0,0,1,1.9946,1.8473,0.1473,0,1,3.3,0,-0.202,-0.0067
v20250113_wearDn33iot_Rapid,0,38.792,1,0,1.9357,0.049,0.0639,-0.0437,0.0298,-0.0782,1.0256,0.04,0.01,1,1,-6.766,0,-1.766,0,13,10.234,5,0.243,0,0,1,1.9946,1.868,0.1266,0,1,3.3,0,-0.0454,0.2492
v20250113_wearDn33iot_Rapid,0,38.891998,1,0,1.9002,0.0533,0.1395,-0.0511,0.0537,-0.0696,0.9768,0.04,0.01,1,1,-6.971,0,-1.971,0,13,10.029,5,0.605,0,0,1,1.9946,1.88,0.1147,0,1,3.3,0,-0.0554,0.7098
v20250113_wearDn33iot_Rapid,0,38.992001,1,0,1.9349,-0.0149,0.0277,-0.1481,-0.0134,-0.0543,0.9895,0.04,0.01,1,1,-5.091,0,-0.091,0,13,11.909,5,1.256,0,0,1,1.9946,1.8854,0.1092,0,1,3.3,0,-0.1778,0.9355
v20250113_wearDn33iot_Rapid,0,39.091999,0,0,1.8696,0.0053,-0.0011,-0.1076,0.0293,-0.0736,1.0358,0.04,0.01,1,1,-5.353,0,-0.353,0,13,11.647,5,1.117,0,0,1,1.9946,1.8834,0.1112,0,1,3.3,0,0.1327,0.5832
v20250113_wearDn33iot_Rapid,0,39.192001,0,0,1.9091,-0.0469,-0.1108,-0.0107,0.0557,-0.0587,0.9977,0.04,0.01,1,1,-6.298,0,-1.298,0,13,10.702,5,1.397,0,0,1,1.9946,1.8915,0.1032,0,1,3.3,0,0.141,0.3257
v20250113_wearDn33iot_Rapid,0,39.292,0,0,1.9792,-0.0522,-0.0788,0,0.0653,-0.064,0.9727,0.04,0.01,1,1,-7.105,0,-2.105,0,13,9.895,5,1.34,0,0,1,1.9946,1.901,0.0936,0,1,3.3,0,-0.1252,0.0866
v20250113_wearDn33iot_Rapid,0,39.391998,0,0,1.781,-0.1332,-0.1971,0.0117,0.0289,-0.066,0.9979,0.04,0.01,1,1,-6.418,0,-1.418,0,13,10.582,5,1.29,0,0,1,1.9946,1.8751,0.1195,0,1,3.3,0,-0.1353,0.6607
v20250113_wearDn33iot_Rapid,0,39.492001,0,0,1.785,-0.0426,-0.0724,0.0075,0.0925,-0.1155,1.0177,0.04,0.01,1,1,-7.843,0,-2.843,0,13,9.157,5,-0.094,0,0,1,1.9946,1.8556,0.139,0,1,3.3,0,0.1127,0.3993
v20250113_wearDn33iot_Rapid,0,39.591999,0,0,1.7826,-0.0352,0.0021,0.0075,0.1019,-0.1195,1.0146,0.04,0.01,1,1,-8.837,0,-3.837,0,13,8.163,5,-0.922,0,0,1,1.9946,1.8401,0.1546,0,1,3.3,0,0.2437,-0.576
v20250113_wearDn33iot_Rapid,0,39.692001,0,0,1.8511,-0.0266,0.0107,0.0064,0.053,-0.0846,0.9768,0.04,0.01,1,1,-8.014,0,-3.014,0,13,8.986,5,-0.443,0,0,1,1.9946,1.8346,0.16,0,1,3.3,0,0.0042,-0.899
v20250113_wearDn33iot_Rapid,0,39.792,0,0,1.8422,-0.0256,-0.0043,0.0032,0.0637,-0.1066,1.0178,0.04,0.01,1,1,-7.834,0,-2.834,0,13,9.166,5,-0.723,0,0,1,1.9946,1.8388,0.1558,0,1,3.3,0,0.0121,-0.9673
v20250113_wearDn33iot_Rapid,0,39.891998,0,0,1.8905,-0.0181,-0.0107,0.0107,0.0574,-0.0917,0.9709,0.04,0.01,1,1,-7.642,0,-2.642,0,13,9.358,5,-0.568,0,0,1,1.9946,1.8442,0.1504,0,1,3.3,0,-0.0855,-0.8221
v20250113_wearDn33iot_Rapid,0,39.992001,0,0,2.009,-0.0117,0.0032,-0.0096,0.1089,-0.1122,0.9976,0.04,0.01,1,1,-8.982,0,-3.982,0,13,8.018,5,-1.008,0,0,1,1.9946,1.8732,0.1214,0,1,3.3,0,-0.1199,-0.7369
v20250113_wearDn33iot_Rapid,0,40.091999,0,0,2.0106,-0.0117,-0.0043,0.0064,0.0592,-0.0858,0.9746,0.04,0.01,1,1,-8.274,0,-3.274,0,13,8.726,5,-0.526,0,0,1,1.9946,1.9045,0.0901,0,1,3.3,0,-0.1237,-0.5841
v20250113_wearDn33iot_Rapid,0,40.192001,0,0,2.0034,-0.0021,0.0085,0.0107,0.1136,-0.1162,1.0022,0.04,0.01,1,1,-9.422,0,-4.422,0,13,7.578,5,-1.085,0,0,1,1.9946,1.9272,0.0675,0,1,3.3,0,-0.0584,-0.4662
v20250113_wearDn33iot_Rapid,0,40.292,0,0,1.9993,-0.0096,0.0075,0.0202,0.0735,-0.1206,1.0085,0.04,0.01,1,1,-8.84,0,-3.84,0,13,8.16,5,-1.476,0,0,1,1.9946,1.9439,0.0508,0,1,3.3,0,0.1482,-0.2684
v20250113_wearDn33iot_Rapid,0,40.391998,0,0,2.0042,0.0043,0.0192,-0.016,0.0979,-0.1099,1.0084,0.04,0.01,0,1,-9.242,0,-4.242,0,13,7.758,5,-1.366,0,0,1,1.9946,1.9594,0.0353,0.157,1,3.3,0,0.1595,-0.1324
v20250113_wearDn33iot_Rapid,0,40.492001,0,0,1.9993,-0.0107,-0.0202,0.0096,0.0634,-0.1058,1.0195,0.04,0.01,0,1,-8.442,0,-3.442,0,13,8.558,5,-1.163,0,0,1,1.9946,1.9663,0.0283,0.389,1,3.3,0,0.2217,-0.0418
v20250113_wearDn33iot_Rapid,0,40.591999,0,0,1.9808,-0.0096,-0.0032,0.0053,0.0721,-0.0972,0.9713,0.04,0.01,0,1,-8.382,0,-3.382,0,13,8.618,5,-0.951,0,0,1,1.9946,1.9715,0.0231,0.562,1,3.3,0,-0.0531,-0.0855
v20250113_wearDn33iot_Rapid,0,40.692001,0,0,2.03,-0.016,-0.0053,-0.0032,0.0438,-0.0865,0.9913,0.04,0.01,0,1,-7.481,0,-2.481,0,13,9.519,5,-0.475,0,0,1,1.9946,1.9841,0.0106,0.98,1,3.3,0,-0.1777,-0.0833
v20250113_wearDn33iot_Rapid,0,40.792,0,0,2.1323,-0.017,-0.0107,-0.0043,0.1075,-0.1146,0.9913,0.04,0.01,0,1,-8.872,0,-3.872,0,13,8.128,5,-1.05,0,0,1,1.9949,1.9994,-0.0046,1,0,3.3,0,-0.0979,-0.0353
tone stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v20250113_wearDn33iot_Rapid,0,40.891998,0,0,2.0284,-0.0043,-0.0032,0.0075,0.0668,-0.0885,0.9722,0.04,0.01,0,0,-8.439,0,-3.439,0,13,8.561,5,-0.631,0,0,0,1.9951,2.0069,-0.0118,1,0,3.3,0,-0.1701,-0.0595
v20250113_wearDn33iot_Rapid,0,40.992001,0,0,2.0646,-0.0075,0.0096,-0.0032,0.0474,-0.115,0.9806,0.04,0.01,0,0,-7.621,0,-2.621,0,13,9.379,5,-1.177,0,0,0,1.9953,2.0131,-0.0179,1,0,3.3,0,-0.2015,-0.0809
v20250113_wearDn33iot_Rapid,0,41.091999,0,0,2.0284,0.0011,-0.0096,0.0021,0.0659,-0.1002,1.0046,0.04,0.01,0,0,-7.71,0,-2.71,0,13,9.29,5,-0.949,0,0,0,1.9954,2.0173,-0.0218,1,0,3.3,0,-0.0089,-0.0691
v20250113_wearDn33iot_Rapid,0,41.192001,0,0,1.9445,-0.0192,-0.0043,0.0096,0.0775,-0.1113,0.99,0.04,0.01,0,0,-8.118,0,-3.118,0,13,8.882,5,-1.201,0,0,0,1.9956,2.0167,-0.0211,1,0,3.3,0,0.0529,-0.0066
v20250113_wearDn33iot_Rapid,0,41.292,0,0,1.7826,-0.0128,0.0021,-0.0234,0.0837,-0.1061,1.0027,0.04,0.01,0,0,-8.477,0,-3.477,0,13,8.523,5,-1.135,0,0,0,1.9948,1.9665,0.0283,0.389,1,3.3,0,0.0936,0.088
v20250113_wearDn33iot_Rapid,0,41.391998,0,0,1.7818,-0.0021,0.0032,0.016,0.0912,-0.1088,0.9982,0.04,0.01,1,0,-8.884,0,-3.884,0,13,8.116,5,-1.192,0,0,0,1.9948,1.9277,0.0671,0,1,3.3,0,0.1197,0.057
v20250113_wearDn33iot_Rapid,0,41.492001,0,0,1.7116,0.0021,0.0021,0.0224,0.0818,-0.1118,0.9941,0.04,0.01,1,0,-8.828,0,-3.828,0,13,8.172,5,-1.321,0,0,0,1.9948,1.8822,0.1126,0,1,3.3,0,0.0696,0.044
v20250113_wearDn33iot_Rapid,0,41.591999,0,0,1.6931,-0.0011,0.016,0.0224,0.0713,-0.106,1.0082,0.04,0.01,1,0,-8.465,0,-3.465,0,13,8.535,5,-1.174,0,0,0,1.9948,1.8404,0.1543,0,1,3.3,0,0.0992,0.0785
v20250113_wearDn33iot_Rapid,0,41.692001,0,0,2.1557,0.0075,0.0181,-0.0075,0.0824,-0.1056,0.9926,0.04,0.01,1,0,-8.634,0,-3.634,0,13,8.366,5,-1.135,0,0,0,1.9948,1.8982,0.0965,0,1,3.3,0,0.0533,0.0576
v20250113_wearDn33iot_Rapid,0,41.792,0,0,2.1186,0.0064,0.0245,-0.0266,0.072,-0.1066,0.9979,0.04,0.01,1,0,-8.406,0,-3.406,0,13,8.594,5,-1.127,0,0,0,1.9948,1.9523,0.0424,0,1,3.3,0,0.0024,0.1017
v20250113_wearDn33iot_Rapid,0,41.891998,0,0,2.1645,0.0053,0.032,-0.0256,0.0667,-0.1006,1.0055,0.04,0.01,0,0,-8.119,0,-3.119,0,13,8.881,5,-0.927,0,0,0,1.9949,1.9947,0.0003,1,0,3.3,0,0.0415,0.1798
v20250113_wearDn33iot_Rapid,0,41.992001,0,0,2.1855,0.0128,0.0352,-0.0277,0.0801,-0.0953,0.9978,0.04,0.01,0,0,-8.376,0,-3.376,0,13,8.624,5,-0.695,0,0,0,1.9959,2.0385,-0.0426,1,0,3.3,0,0.0232,0.2103
v20250113_wearDn33iot_Rapid,0,42.091999,0,0,2.196,0.0064,0.0128,0.0053,0.0719,-0.1033,0.9888,0.04,0.01,0,0,-8.289,0,-3.289,0,13,8.711,5,-0.835,0,0,0,1.9969,2.0742,-0.0773,1,0,3.3,0,-0.055,0.0427
v20250113_wearDn33iot_Rapid,0,42.192001,0,0,2.1911,-0.0288,-0.0138,0.0234,0.0741,-0.0952,0.9976,0.04,0.01,0,0,-8.293,0,-3.293,0,13,8.707,5,-0.649,0,0,0,1.998,2.1053,-0.1073,1,0,3.3,0,-0.0578,0.0013
v20250113_wearDn33iot_Rapid,0,42.292,0,0,2.1976,0.0192,-0.0053,0.016,0.051,-0.1047,1.0038,0.04,0.01,0,0,-7.613,0,-2.613,0,13,9.387,5,-0.808,0,0,0,1.999,2.127,-0.128,1,0,3.3,0,0.0102,0.0074
v20250113_wearDn33iot_Rapid,0,42.391998,0,0,2.1968,0.0011,0.0021,0.0256,0.0775,-0.0823,1.0219,0.04,0.01,0,0,-7.994,0,-2.994,0,13,9.006,5,-0.201,0,0,0,2.0001,2.1485,-0.1484,1,0,3.3,0,0.1366,-0.0615
v20250113_wearDn33iot_Rapid,0,42.492001,0,0,2.1984,-0.0266,-0.0075,0.0053,0.0771,-0.0966,0.9995,0.04,0.01,0,0,-8.223,0,-3.223,0,13,8.777,5,-0.359,0,0,0,2.0011,2.16,-0.1589,1,0,3.3,0,0.1054,-0.0401
v20250113_wearDn33iot_Rapid,0,42.591999,0,0,2.1871,0.0011,-0.0043,0.0192,0.0696,-0.1049,0.9955,0.04,0.01,0,0,-8.127,0,-3.127,0,13,8.873,5,-0.69,0,0,0,2.002,2.1661,-0.1641,1,0,3.3,0,-0.0176,-0.0815
v20250113_wearDn33iot_Rapid,0,42.692001,0,0,2.1936,0.0053,0.0149,-0.0043,0.077,-0.0991,0.9949,0.04,0.01,0,0,-8.295,0,-3.295,0,13,8.705,5,-0.693,0,0,0,2.003,2.1727,-0.1697,1,0,3.3,0,-0.0559,-0.1146
v20250113_wearDn33iot_Rapid,0,42.792,0,0,2.1944,0.0021,0.0107,-0.0043,0.0673,-0.0969,0.9989,0.04,0.01,0,0,-8.089,0,-3.089,0,13,8.911,5,-0.619,0,0,0,2.004,2.1808,-0.1768,1,0,3.3,0,-0.056,-0.1513
v20250113_wearDn33iot_Rapid,0,42.891998,0,0,2.1371,0.0021,0.0085,-0.0202,0.0714,-0.0931,1.0013,0.04,0.01,0,0,-8.1,0,-3.1,0,13,8.9,5,-0.466,0,0,0,2.0049,2.1784,-0.1735,1,0,3.3,0,-0.0183,-0.0907
v20250113_wearDn33iot_Rapid,0,42.992001,0,0,1.7399,0.0064,-0.0479,0.0309,0.0587,-0.0946,1.0022,0.04,0.01,0,0,-7.741,0,-2.741,0,13,9.259,5,-0.427,0,0,0,2.0042,2.1088,-0.1046,1,0,3.3,0,-0.0028,0.1601
v20250113_wearDn33iot_Rapid,0,43.091999,0,0,1.7294,-0.0405,-0.0373,-0.0149,0.0781,-0.0887,1.0037,0.04,0.01,0,0,-8.115,0,-3.115,0,13,8.885,5,-0.239,0,0,0,2.0029,2.0236,-0.0207,1,0,3.3,0,0.0213,0.3336
v20250113_wearDn33iot_Rapid,0,43.192001,0,0,1.7197,-0.0256,-0.0096,0,0.0811,-0.0978,0.9974,0.04,0.01,1,0,-8.399,0,-3.399,0,13,8.601,5,-0.42,0,0,0,2.002,1.955,0.047,0,1,3.3,0,0.0017,0.1658
v20250113_wearDn33iot_Rapid,0,43.292,0,0,1.7326,-0.0213,-0.0053,-0.0096,0.0731,-0.0944,1.0094,0.04,0.01,1,0,-8.289,0,-3.289,0,13,8.711,5,-0.379,0,0,0,2.002,1.9049,0.0972,0,1,3.3,0,0.0403,-0.0168
v20250113_wearDn33iot_Rapid,0,43.391998,0,0,1.6754,-0.0288,-0.0234,-0.0043,0.0842,-0.1061,0.9943,0.04,0.01,1,0,-8.587,0,-3.587,0,13,8.413,5,-0.741,0,0,0,2.002,1.8639,0.1382,0,1,3.3,0,0.0125,-0.0119
v20250113_wearDn33iot_Rapid,0,43.492001,0,0,1.7004,-0.016,-0.0128,-0.0213,0.0925,-0.1128,0.9874,0.04,0.01,1,0,-8.994,0,-3.994,0,13,8.006,5,-1.141,0,0,0,2.002,1.8277,0.1743,0,1,3.3,0,-0.0723,-0.0088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cp.inp_str: pp12;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 letter_0: p letter_1: p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 i_value: 12 f_value: 12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot number unknown enter plot number e.g. pp0 (sum), pp1 (acc), pp2 (rot), pp3 (all), pp4 (quiet), pp5 (quiet raw), pp6 (total), pp7 (roll-pitch-yaw), pp8 (head_buzz), pp9 (eye_buzz), pp10 (buzz list),,,,,,,,,,,,,,,,,,,,,,,,,
ir tone played,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tone stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grav tone played,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tone stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
